60.31173	0.20633	1.00000
60.31944	0.20633	1.00000
60.32716	0.22139	1.00000
60.33488	0.20934	1.00000
60.34259	0.20934	1.00000
60.35031	0.19880	1.00000
60.35802	0.19880	1.00000
60.36574	0.19880	1.00000
60.37346	0.18223	1.00000
60.38117	0.18223	1.00000
60.38889	0.16566	1.00000
60.39660	0.17470	1.00000
60.40432	0.17470	1.00000
60.41204	0.19428	1.00000
60.41975	0.19428	1.00000
60.42747	0.20633	1.00000
60.43519	0.21386	1.00000
60.44290	0.21386	1.00000
60.45062	0.21687	1.00000
60.45833	0.21687	1.00000
60.46605	0.21235	1.00000
60.47377	0.20030	1.00000
60.48148	0.20030	1.00000
60.48920	0.18825	1.00000
60.49691	0.18675	1.00000
60.50463	0.18675	1.00000
60.51235	0.19880	1.00000
60.52006	0.19880	1.00000
60.52778	0.21235	1.00000
60.53549	0.20482	1.00000
60.54321	0.20482	1.00000
60.55093	0.21084	1.00000
60.55864	0.21084	1.00000
60.56636	0.22440	1.00000
60.57407	0.22440	1.00000
60.58179	0.22440	1.00000
60.58951	0.22440	1.00000
60.59722	0.22440	1.00000
60.60494	0.22440	1.00000
60.61265	0.22440	1.00000
60.62037	0.22440	1.00000
60.62809	0.22440	1.00000
60.63580	0.22892	1.00000
60.64352	0.22892	1.00000
60.65123	0.23494	1.00000
60.65895	0.23494	1.00000
60.66667	0.23645	1.00000
60.67438	0.25000	1.00000
60.68210	0.25000	1.00000
60.68981	0.27108	1.00000
60.69753	0.27108	1.00000
60.70525	0.27861	1.00000
60.71296	0.26054	1.00000
60.72068	0.26054	1.00000
60.72840	0.24247	1.00000
60.73611	0.24247	1.00000
60.74383	0.24247	1.00000
60.75154	0.23193	1.00000
60.75926	0.23193	1.00000
60.76698	0.22139	1.00000
60.77469	0.21988	1.00000
60.78241	0.21988	1.00000
60.79012	0.19729	1.00000
60.79784	0.19729	1.00000
60.80556	0.17620	1.00000
60.81327	0.17771	1.00000
60.82099	0.17771	1.00000
60.82870	0.17922	1.00000
60.83642	0.17922	1.00000
60.84414	0.17922	1.00000
60.85185	0.17169	1.00000
60.85957	0.17169	1.00000
60.86728	0.16416	1.00000
60.87500	0.16265	1.00000
60.88272	0.16265	1.00000
60.89043	0.14910	1.00000
60.89815	0.14910	1.00000
60.90586	0.13855	1.00000
60.91358	0.14458	1.00000
60.92130	0.14458	1.00000
60.92901	0.15813	1.00000
60.93673	0.15813	1.00000
60.94444	0.16416	1.00000
60.95216	0.17018	1.00000
60.95988	0.17018	1.00000
60.96759	0.17319	1.00000
60.97531	0.17319	1.00000
60.98302	0.17018	1.00000
60.99074	0.17018	1.00000
60.99846	0.17018	1.00000
61.00617	0.17018	1.00000
61.01389	0.17922	1.00000
61.02160	0.17922	1.00000
61.02932	0.17620	1.00000
61.03704	0.17620	1.00000
61.04475	0.16416	1.00000
61.05247	0.16717	1.00000
61.06019	0.16717	1.00000
61.06790	0.17319	1.00000
61.07562	0.17319	1.00000
61.08333	0.17620	1.00000
61.09105	0.18976	1.00000
61.09877	0.18976	1.00000
61.10648	0.19880	1.00000
61.11420	0.19880	1.00000
61.12191	0.19880	1.00000
61.12963	0.20482	1.00000
61.13735	0.20482	1.00000
61.14506	0.21536	1.00000
61.15278	0.21988	1.00000
61.16049	0.21988	1.00000
61.16821	0.21837	1.00000
61.17593	0.21837	1.00000
61.18364	0.21235	1.00000
61.19136	0.21837	1.00000
61.19907	0.21837	1.00000
61.20679	0.24699	1.00000
61.21451	0.24699	1.00000
61.22222	0.26958	1.00000
61.22994	0.24096	1.00000
61.23765	0.24096	1.00000
61.24537	0.21687	1.00000
61.25309	0.21687	1.00000
61.26080	0.21687	1.00000
61.26852	0.21837	1.00000
61.27623	0.21837	1.00000
61.28395	0.21687	1.00000
61.29167	0.22289	1.00000
61.29938	0.22289	1.00000
61.30710	0.23042	1.00000
61.31481	0.23042	1.00000
61.32253	0.23042	1.00000
61.33025	0.23193	1.00000
61.33796	0.23193	1.00000
61.34568	0.23042	1.00000
61.35340	0.23042	1.00000
61.36111	0.23042	1.00000
61.36883	0.23795	1.00000
61.37654	0.23795	1.00000
61.38426	0.24398	1.00000
61.39198	0.24398	1.00000
61.39969	0.24247	1.00000
61.40741	0.23343	1.00000
61.41512	0.23343	1.00000
61.42284	0.22892	1.00000
61.43056	0.23795	1.00000
61.43827	0.23795	1.00000
61.44599	0.24398	1.00000
61.45370	0.24398	1.00000
61.46142	0.23946	1.00000
61.46914	0.23946	1.00000
61.47685	0.23946	1.00000
61.48457	0.22741	1.00000
61.49228	0.22741	1.00000
61.50000	0.21536	-1.00000
61.50772	0.23343	1.00000
61.51543	0.23343	1.00000
61.52315	0.25151	1.00000
61.53086	0.24699	1.00000
61.53858	0.24699	1.00000
61.54630	0.22892	-1.00000
